logical_key,cui,company_name,reporting_period,source_file,sha256,schema_version,invoice_number,invoice_date,invoice_type,direction,line_number,product_code,product_description,normalized_product,quantity,unit_of_measure,unit_price,line_amount,vat_percent,tax_code,tax_type,tax_amount,account_id,account_description,account_type,warehouse_id,warehouse_exists,validation_status
9900010_30-06-2025,9900010,SYNTH COMPANY 010 SRL,30-06-2025,SYNTH_9900010_30-06-2025_Inf.xml,ab01e563ec455bc4965d1e6eba373bcd13ca52807105da2ddcf8cb4c88a0f483,2.0,SYN9900010-000227,2025-06-13,380,PURCHASE,3,00000450,SYNTH UTILITY 00450,synth utility 00450,192.150,BUC,427.44,,9.00,309450,300,,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,,False,VALID
9900010_30-06-2025,9900010,SYNTH COMPANY 010 SRL,30-06-2025,SYNTH_9900010_30-06-2025_Inf.xml,3fc3953f5b11c777c0b098ed9f17c9071d68532edf7560bf9d2be8d8be76eb1a,2.0,SYN9900010-000228,2025-06-01,380,PURCHASE,1,00000447,SYNTH RETAIL 00447,synth retail 00447,398.802,BUC,29.41,,21.00,321447,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900010_30-06-2025,9900010,SYNTH COMPANY 010 SRL,30-06-2025,SYNTH_9900010_30-06-2025_Inf.xml,3fc3953f5b11c777c0b098ed9f17c9071d68532edf7560bf9d2be8d8be76eb1a,2.0,SYN9900010-000228,2025-06-01,380,PURCHASE,2,00001087,SYNTH OFFICE 01087,synth office 01087,69.252,L,419.39,,11.00,311087,300,,4426,TVA DEDUCTIBILA,Activ,,False,VALID
9900010_30-09-2024,9900010,SYNTH COMPANY 010 SRL,30-09-2024,SYNTH_9900010_30-09-2024_Inf.xml,75fc551924a72bb71963486c34a50ed7e519aa116f90d0dcf80432233fa4435a,2.0,SYN9900010-000229,2024-09-15,380,PURCHASE,1,00001032,SYNTH OFFICE 01032,synth office 01032,175.171,,316.97,,9.00,309032,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900010_30-09-2024,9900010,SYNTH COMPANY 010 SRL,30-09-2024,SYNTH_9900010_30-09-2024_Inf.xml,75fc551924a72bb71963486c34a50ed7e519aa116f90d0dcf80432233fa4435a,2.0,SYN9900010-000229,2024-09-15,380,PURCHASE,2,00000407,SYNTH OFFICE 00407,synth office 00407,400.750,KG,235.84,,11.00,311407,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,bbbb45773430088578210a96df3a79c362c1d8147f45a6732fa58581410165d0,2.0,SYN9900010-000230,2026-06-18,380,PURCHASE,1,00000407,SYNTH OFFICE 00407,synth office 00407,126.752,L,363.98,,11.00,311407,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,bbbb45773430088578210a96df3a79c362c1d8147f45a6732fa58581410165d0,2.0,SYN9900010-000230,2026-06-18,380,PURCHASE,2,00001032,SYNTH OFFICE 01032,synth office 01032,471.641,,414.90,,9.00,309032,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,bbbb45773430088578210a96df3a79c362c1d8147f45a6732fa58581410165d0,2.0,SYN9900010-000230,2026-06-18,380,PURCHASE,3,00000812,SYNTH UTILITY 00812,synth utility 00812,26.638,,402.91,,11.00,311812,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,bbbb45773430088578210a96df3a79c362c1d8147f45a6732fa58581410165d0,2.0,SYN9900010-000230,2026-06-18,380,PURCHASE,4,00000447,SYNTH RETAIL 00447,synth retail 00447,294.905,KG,310.96,,21.00,321447,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,bbbb45773430088578210a96df3a79c362c1d8147f45a6732fa58581410165d0,2.0,SYN9900010-000230,2026-06-18,380,PURCHASE,5,00000804,SYNTH SERVICE 00804,synth service 00804,438.808,KG,393.48,,9.00,309804,300,,401,FURNIZORI,Pasiv,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,bbbb45773430088578210a96df3a79c362c1d8147f45a6732fa58581410165d0,2.0,SYN9900010-000230,2026-06-18,380,PURCHASE,6,00000439,SYNTH OFFICE 00439,synth office 00439,475.154,,308.66,,0.00,300439,300,,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,bbbb45773430088578210a96df3a79c362c1d8147f45a6732fa58581410165d0,2.0,SYN9900010-000230,2026-06-18,380,PURCHASE,7,00000914,SYNTH UTILITY 00914,synth utility 00914,170.370,BUC,219.39,,11.00,311914,300,,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,,False,VALID
9900010_28-02-2025,9900010,SYNTH COMPANY 010 SRL,28-02-2025,SYNTH_9900010_28-02-2025_Inf.xml,9c821e24250e095c8c33dfc2bcc8ea93264938bd32ef7bbc6971aad1e59652e3,2.0,SYN9900010-000231,2025-02-24,380,PURCHASE,1,00000407,SYNTH OFFICE 00407,synth office 00407,160.762,,171.01,,11.00,311407,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_28-02-2025,9900010,SYNTH COMPANY 010 SRL,28-02-2025,SYNTH_9900010_28-02-2025_Inf.xml,9c821e24250e095c8c33dfc2bcc8ea93264938bd32ef7bbc6971aad1e59652e3,2.0,SYN9900010-000231,2025-02-24,380,PURCHASE,2,00000812,SYNTH UTILITY 00812,synth utility 00812,435.503,,353.01,,11.00,311812,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900010_28-02-2025,9900010,SYNTH COMPANY 010 SRL,28-02-2025,SYNTH_9900010_28-02-2025_Inf.xml,9c821e24250e095c8c33dfc2bcc8ea93264938bd32ef7bbc6971aad1e59652e3,2.0,SYN9900010-000231,2025-02-24,380,PURCHASE,3,00001121,SYNTH MAINTENANCE 01121,synth maintenance 01121,156.834,,374.17,,19.00,319121,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_28-02-2025,9900010,SYNTH COMPANY 010 SRL,28-02-2025,SYNTH_9900010_28-02-2025_Inf.xml,9c821e24250e095c8c33dfc2bcc8ea93264938bd32ef7bbc6971aad1e59652e3,2.0,SYN9900010-000231,2025-02-24,380,PURCHASE,4,00000407,SYNTH OFFICE 00407,synth office 00407,12.189,KG,103.04,,11.00,311407,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_31-08-2024,9900010,SYNTH COMPANY 010 SRL,31-08-2024,SYNTH_9900010_31-08-2024_Inf.xml,5c3de3661fc82968131662f4b44696d9813789ba16aa11ff7c9c5361a7e53dfd,2.0,SYN9900010-000232,2024-08-18,380,SALE,1,00000353,SYNTH RAW MATERIAL 00353,synth raw material 00353,90.600,,451.07,,0.00,300353,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900010_31-12-2024,9900010,SYNTH COMPANY 010 SRL,31-12-2024,SYNTH_9900010_31-12-2024_Inf.xml,c36401738008c17cb66b0e7a195ee4ff0ed5f70ad6df4cc869b36f5e61b4a532,2.0,SYN9900010-000233,2024-12-11,380,SALE,1,00000454,SYNTH SERVICE 00454,synth service 00454,442.271,,25.09,,9.00,309454,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900010_31-12-2024,9900010,SYNTH COMPANY 010 SRL,31-12-2024,SYNTH_9900010_31-12-2024_Inf.xml,c36401738008c17cb66b0e7a195ee4ff0ed5f70ad6df4cc869b36f5e61b4a532,2.0,SYN9900010-000233,2024-12-11,380,SALE,2,00000069,SYNTH RAW MATERIAL 00069,synth raw material 00069,339.010,BUC,252.80,,5.00,305069,300,,411,CLIENTI,Activ,,False,VALID
9900010_31-12-2024,9900010,SYNTH COMPANY 010 SRL,31-12-2024,SYNTH_9900010_31-12-2024_Inf.xml,c36401738008c17cb66b0e7a195ee4ff0ed5f70ad6df4cc869b36f5e61b4a532,2.0,SYN9900010-000233,2024-12-11,380,SALE,3,00000069,SYNTH RAW MATERIAL 00069,synth raw material 00069,151.380,,326.69,,5.00,305069,300,,411,CLIENTI,Activ,,False,VALID
9900010_31-07-2024,9900010,SYNTH COMPANY 010 SRL,31-07-2024,SYNTH_9900010_31-07-2024_Inf.xml,8a62d69afc4527502bc48a0b6b87a49e066f98485c90e8a76cca0a8cea6bdcec,2.0,SYN9900010-000234,2024-07-26,380,SALE,1,00000454,SYNTH SERVICE 00454,synth service 00454,25.091,KG,342.39,,9.00,309454,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900010_31-07-2024,9900010,SYNTH COMPANY 010 SRL,31-07-2024,SYNTH_9900010_31-07-2024_Inf.xml,8a62d69afc4527502bc48a0b6b87a49e066f98485c90e8a76cca0a8cea6bdcec,2.0,SYN9900010-000234,2024-07-26,380,SALE,2,00000454,SYNTH SERVICE 00454,synth service 00454,243.276,,249.84,,9.00,309454,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900010_31-07-2024,9900010,SYNTH COMPANY 010 SRL,31-07-2024,SYNTH_9900010_31-07-2024_Inf.xml,8a62d69afc4527502bc48a0b6b87a49e066f98485c90e8a76cca0a8cea6bdcec,2.0,SYN9900010-000234,2024-07-26,380,SALE,3,00000895,SYNTH FUEL 00895,synth fuel 00895,208.603,,189.36,,5.00,305895,300,,411,CLIENTI,Activ,,False,VALID
9900010_30-04-2025,9900010,SYNTH COMPANY 010 SRL,30-04-2025,SYNTH_9900010_30-04-2025_Inf.xml,b7cb5543d5a303ef6f1af5d8938c75462b4bbedf68ea0deb3354419b65934859,2.0,SYN9900010-000235,2025-04-02,380,PURCHASE,1,00001087,SYNTH OFFICE 01087,synth office 01087,403.155,L,101.82,,11.00,311087,300,,4426,TVA DEDUCTIBILA,Activ,,False,VALID
9900010_30-04-2025,9900010,SYNTH COMPANY 010 SRL,30-04-2025,SYNTH_9900010_30-04-2025_Inf.xml,b7cb5543d5a303ef6f1af5d8938c75462b4bbedf68ea0deb3354419b65934859,2.0,SYN9900010-000235,2025-04-02,380,PURCHASE,2,00000407,SYNTH OFFICE 00407,synth office 00407,26.210,,312.51,,11.00,311407,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_30-06-2025,9900010,SYNTH COMPANY 010 SRL,30-06-2025,SYNTH_9900010_30-06-2025_Inf.xml,68c885a4dbf95025263a6f794118627a0b8aecbc1e999a3c3fe2936cd59ef78c,2.0,SYN9900010-000236,2025-06-16,380,PURCHASE,1,00001032,SYNTH OFFICE 01032,synth office 01032,345.883,KG,326.75,,9.00,309032,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900010_31-12-2024,9900010,SYNTH COMPANY 010 SRL,31-12-2024,SYNTH_9900010_31-12-2024_Inf.xml,f71981cb2ddcd6e5cb8a57f3dfa177340c2ad530ffcda4ba4e333e782b914565,2.0,SYN9900010-000237,2024-12-28,380,SALE,1,00000481,SYNTH FUEL 00481,synth fuel 00481,392.947,,12.40,,5.00,305481,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900010_31-12-2024,9900010,SYNTH COMPANY 010 SRL,31-12-2024,SYNTH_9900010_31-12-2024_Inf.xml,f71981cb2ddcd6e5cb8a57f3dfa177340c2ad530ffcda4ba4e333e782b914565,2.0,SYN9900010-000237,2024-12-28,380,SALE,2,00000069,SYNTH RAW MATERIAL 00069,synth raw material 00069,70.169,,8.09,,,300069,300,,411,CLIENTI,Activ,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,9d15dbac5b1ef6fa57a6494d4e25ba26047555a17c5f5e1bd918124b81a58377,2.0,SYN9900010-000238,2026-06-05,380,PURCHASE,1,00000642,SYNTH RETAIL 00642,synth retail 00642,254.015,,79.44,,0.00,300642,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900010_31-08-2025,9900010,SYNTH COMPANY 010 SRL,31-08-2025,SYNTH_9900010_31-08-2025_Inf.xml,a313e396b24b48449f274c9df3126afef571c0d3e65619163eaa4ee57cef6188,2.0,SYN9900010-000239,2025-08-05,380,SALE,1,00000353,SYNTH RAW MATERIAL 00353,synth raw material 00353,27.786,,164.27,,0.00,300353,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900010_31-08-2025,9900010,SYNTH COMPANY 010 SRL,31-08-2025,SYNTH_9900010_31-08-2025_Inf.xml,a313e396b24b48449f274c9df3126afef571c0d3e65619163eaa4ee57cef6188,2.0,SYN9900010-000239,2025-08-05,380,SALE,2,00000122,SYNTH SERVICE 00122,synth service 00122,17.755,KG,370.52,,11.00,311122,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900010_31-08-2025,9900010,SYNTH COMPANY 010 SRL,31-08-2025,SYNTH_9900010_31-08-2025_Inf.xml,a313e396b24b48449f274c9df3126afef571c0d3e65619163eaa4ee57cef6188,2.0,SYN9900010-000239,2025-08-05,380,SALE,3,00000895,SYNTH FUEL 00895,synth fuel 00895,227.521,BUC,81.24,,5.00,305895,300,,411,CLIENTI,Activ,,False,VALID
9900010_31-08-2025,9900010,SYNTH COMPANY 010 SRL,31-08-2025,SYNTH_9900010_31-08-2025_Inf.xml,a313e396b24b48449f274c9df3126afef571c0d3e65619163eaa4ee57cef6188,2.0,SYN9900010-000239,2025-08-05,380,SALE,4,00000454,SYNTH SERVICE 00454,synth service 00454,383.489,,447.11,,9.00,309454,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900010_31-08-2025,9900010,SYNTH COMPANY 010 SRL,31-08-2025,SYNTH_9900010_31-08-2025_Inf.xml,a313e396b24b48449f274c9df3126afef571c0d3e65619163eaa4ee57cef6188,2.0,SYN9900010-000239,2025-08-05,380,SALE,5,00000132,SYNTH RETAIL 00132,synth retail 00132,476.905,L,415.25,,19.00,319132,300,,411,CLIENTI,Activ,,False,VALID
9900010_31-08-2025,9900010,SYNTH COMPANY 010 SRL,31-08-2025,SYNTH_9900010_31-08-2025_Inf.xml,a313e396b24b48449f274c9df3126afef571c0d3e65619163eaa4ee57cef6188,2.0,SYN9900010-000239,2025-08-05,380,SALE,6,00000825,SYNTH PACKAGING 00825,synth packaging 00825,167.573,,34.54,,11.00,311825,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900010_31-08-2025,9900010,SYNTH COMPANY 010 SRL,31-08-2025,SYNTH_9900010_31-08-2025_Inf.xml,a313e396b24b48449f274c9df3126afef571c0d3e65619163eaa4ee57cef6188,2.0,SYN9900010-000239,2025-08-05,380,SALE,7,00000825,SYNTH PACKAGING 00825,synth packaging 00825,408.433,L,499.22,,11.00,311825,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900010_30-04-2025,9900010,SYNTH COMPANY 010 SRL,30-04-2025,SYNTH_9900010_30-04-2025_Inf.xml,0bf4a3a9b55ed814c43a0242a197a1c22d1d33a986450ebfbe8c6ae07c28833c,2.0,SYN9900010-000240,2025-04-26,380,PURCHASE,1,00001032,SYNTH OFFICE 01032,synth office 01032,152.276,KG,489.17,,5.00,305032,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,8939f320cbb87ccbcf54da6b673b6912fad8aefdd68867cde7ccacb424ebc00b,2.0,SYN9900010-000241,2026-06-26,380,SALE,1,00000278,SYNTH SERVICE 00278,synth service 00278,251.551,,381.28,,9.00,309278,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900010_30-06-2026,9900010,SYNTH COMPANY 010 SRL,30-06-2026,SYNTH_9900010_30-06-2026_Inf.xml,8939f320cbb87ccbcf54da6b673b6912fad8aefdd68867cde7ccacb424ebc00b,2.0,SYN9900010-000241,2026-06-26,380,SALE,2,00000122,SYNTH SERVICE 00122,synth service 00122,446.752,L,188.50,,11.00,311122,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900010_28-02-2026,9900010,SYNTH COMPANY 010 SRL,28-02-2026,SYNTH_9900010_28-02-2026_Inf.xml,91a93960a8ce5a07823cadea545612c87f508639ba2167b3d2e654ed80ea4650,2.0,SYN9900010-000242,2026-02-21,380,SALE,1,00000122,SYNTH SERVICE 00122,synth service 00122,453.886,BUC,29.59,,11.00,311122,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900010_28-02-2026,9900010,SYNTH COMPANY 010 SRL,28-02-2026,SYNTH_9900010_28-02-2026_Inf.xml,91a93960a8ce5a07823cadea545612c87f508639ba2167b3d2e654ed80ea4650,2.0,SYN9900010-000242,2026-02-21,380,SALE,2,00000273,SYNTH FUEL 00273,synth fuel 00273,450.254,BUC,414.50,,5.00,305273,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900010_28-02-2026,9900010,SYNTH COMPANY 010 SRL,28-02-2026,SYNTH_9900010_28-02-2026_Inf.xml,91a93960a8ce5a07823cadea545612c87f508639ba2167b3d2e654ed80ea4650,2.0,SYN9900010-000242,2026-02-21,380,SALE,3,00000757,SYNTH RETAIL 00757,synth retail 00757,22.404,KG,53.82,,19.00,319757,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900010_30-04-2026,9900010,SYNTH COMPANY 010 SRL,30-04-2026,SYNTH_9900010_30-04-2026_Inf.xml,7f0228c7a1ebe91a93ca31397a778a9ed930eea471096d7cc1967b3ba6b211ce,2.0,SYN9900010-000243,2026-04-11,380,PURCHASE,1,00000837,SYNTH RAW MATERIAL 00837,synth raw material 00837,44.814,L,175.68,,0.00,300837,300,,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,,False,VALID
9900010_30-11-2024,9900010,SYNTH COMPANY 010 SRL,30-11-2024,SYNTH_9900010_30-11-2024_Inf.xml,ad4dcc0bfce9c365628fe82eb1ba64d8c06dbe50d1fb56b6b6002f62c069200f,2.0,SYN9900010-000244,2024-11-29,380,PURCHASE,1,00000407,SYNTH OFFICE 00407,synth office 00407,434.733,,377.47,,11.00,311407,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_30-11-2024,9900010,SYNTH COMPANY 010 SRL,30-11-2024,SYNTH_9900010_30-11-2024_Inf.xml,ad4dcc0bfce9c365628fe82eb1ba64d8c06dbe50d1fb56b6b6002f62c069200f,2.0,SYN9900010-000244,2024-11-29,380,PURCHASE,2,00000407,SYNTH OFFICE 00407,synth office 00407,46.065,L,340.35,,11.00,311407,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_31-07-2025,9900010,SYNTH COMPANY 010 SRL,31-07-2025,SYNTH_9900010_31-07-2025_Inf.xml,d1a0947cdf58b1e598c66a2f168304089344759148ee8a4e2e1c259d300c2e52,2.0,SYN9900010-000245,2025-07-06,380,PURCHASE,1,00000447,SYNTH RETAIL 00447,synth retail 00447,418.090,,41.39,,21.00,321447,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900010_31-07-2025,9900010,SYNTH COMPANY 010 SRL,31-07-2025,SYNTH_9900010_31-07-2025_Inf.xml,d1a0947cdf58b1e598c66a2f168304089344759148ee8a4e2e1c259d300c2e52,2.0,SYN9900010-000245,2025-07-06,380,PURCHASE,2,00000407,SYNTH OFFICE 00407,synth office 00407,151.457,BUC,283.27,,11.00,311407,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_31-01-2025,9900010,SYNTH COMPANY 010 SRL,31-01-2025,SYNTH_9900010_31-01-2025_Inf.xml,cc29cc6e51465034e428c135900a59e60e52467e831340307b621e2c3a38dfff,2.0,SYN9900010-000246,2025-01-31,380,PURCHASE,1,00000447,SYNTH RETAIL 00447,synth retail 00447,207.247,BUC,110.32,,21.00,321447,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900010_31-01-2025,9900010,SYNTH COMPANY 010 SRL,31-01-2025,SYNTH_9900010_31-01-2025_Inf.xml,cc29cc6e51465034e428c135900a59e60e52467e831340307b621e2c3a38dfff,2.0,SYN9900010-000246,2025-01-31,380,PURCHASE,2,00000163,SYNTH MISC 00163,synth misc 00163,66.718,L,465.62,,0.00,300163,300,,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,,False,VALID
9900010_30-06-2025,9900010,SYNTH COMPANY 010 SRL,30-06-2025,SYNTH_9900010_30-06-2025_Inf.xml,affba81904c331c9a2d7893aa8da0eef746fc8d1d5f28cafdaaf11fcf0ee102e,2.0,SYN9900010-000247,2025-06-18,380,PURCHASE,1,00000447,SYNTH RETAIL 00447,synth retail 00447,451.867,,422.99,,21.00,321447,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900010_30-06-2025,9900010,SYNTH COMPANY 010 SRL,30-06-2025,SYNTH_9900010_30-06-2025_Inf.xml,affba81904c331c9a2d7893aa8da0eef746fc8d1d5f28cafdaaf11fcf0ee102e,2.0,SYN9900010-000247,2025-06-18,380,PURCHASE,2,00000504,SYNTH UTILITY 00504,synth utility 00504,438.800,,243.56,,0.00,300504,300,,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,,False,VALID
9900010_31-10-2025,9900010,SYNTH COMPANY 010 SRL,31-10-2025,SYNTH_9900010_31-10-2025_Inf.xml,a9051509028ae4d394d9ddffd297589130d77ea511e9f99800403d79ed947709,2.0,SYN9900010-000248,2025-10-07,380,PURCHASE,1,00001032,SYNTH OFFICE 01032,synth office 01032,113.009,L,81.86,,9.00,309032,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900010_31-10-2025,9900010,SYNTH COMPANY 010 SRL,31-10-2025,SYNTH_9900010_31-10-2025_Inf.xml,a9051509028ae4d394d9ddffd297589130d77ea511e9f99800403d79ed947709,2.0,SYN9900010-000248,2025-10-07,380,PURCHASE,2,00000573,SYNTH RAW MATERIAL 00573,synth raw material 00573,285.781,KG,91.04,,21.00,321573,300,,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,,False,VALID
9900010_31-10-2025,9900010,SYNTH COMPANY 010 SRL,31-10-2025,SYNTH_9900010_31-10-2025_Inf.xml,a9051509028ae4d394d9ddffd297589130d77ea511e9f99800403d79ed947709,2.0,SYN9900010-000248,2025-10-07,380,PURCHASE,3,00001155,SYNTH OFFICE 01155,synth office 01155,125.969,KG,3.16,,5.00,305155,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_31-10-2025,9900010,SYNTH COMPANY 010 SRL,31-10-2025,SYNTH_9900010_31-10-2025_Inf.xml,3875460462509558a65032242b627f98199592e89ea6c3776805b98c4b787ae6,2.0,SYN9900010-000249,2025-10-08,380,PURCHASE,1,00000504,SYNTH UTILITY 00504,synth utility 00504,244.441,KG,486.54,,,300504,300,,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,,False,VALID
9900010_30-09-2024,9900010,SYNTH COMPANY 010 SRL,30-09-2024,SYNTH_9900010_30-09-2024_Inf.xml,2711b3a661fd49d03cdc774dfe65cc38f3e38bcd217745a4aa8a453d0ef881db,2.0,SYN9900010-000250,2024-09-01,380,SALE,1,00000278,SYNTH SERVICE 00278,synth service 00278,262.559,L,113.88,,,300278,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900010_30-09-2024,9900010,SYNTH COMPANY 010 SRL,30-09-2024,SYNTH_9900010_30-09-2024_Inf.xml,2711b3a661fd49d03cdc774dfe65cc38f3e38bcd217745a4aa8a453d0ef881db,2.0,SYN9900010-000250,2024-09-01,380,SALE,2,00000132,SYNTH RETAIL 00132,synth retail 00132,97.131,,95.09,,19.00,319132,300,,411,CLIENTI,Activ,,False,VALID
9900010_30-09-2024,9900010,SYNTH COMPANY 010 SRL,30-09-2024,SYNTH_9900010_30-09-2024_Inf.xml,2711b3a661fd49d03cdc774dfe65cc38f3e38bcd217745a4aa8a453d0ef881db,2.0,SYN9900010-000250,2024-09-01,380,SALE,3,00000273,SYNTH FUEL 00273,synth fuel 00273,245.676,L,196.40,,5.00,305273,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900010_30-11-2024,9900010,SYNTH COMPANY 010 SRL,30-11-2024,SYNTH_9900010_30-11-2024_Inf.xml,08be5c22079f65c198af39b0fa661818888cc451abadfd0d6634732a684bc381,2.0,SYN9900010-000251,2024-11-18,380,PURCHASE,1,00000447,SYNTH RETAIL 00447,synth retail 00447,427.717,KG,234.92,,21.00,321447,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900010_30-11-2024,9900010,SYNTH COMPANY 010 SRL,30-11-2024,SYNTH_9900010_30-11-2024_Inf.xml,08be5c22079f65c198af39b0fa661818888cc451abadfd0d6634732a684bc381,2.0,SYN9900010-000251,2024-11-18,380,PURCHASE,2,00001032,SYNTH OFFICE 01032,synth office 01032,262.357,,153.00,,9.00,309032,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900010_30-11-2024,9900010,SYNTH COMPANY 010 SRL,30-11-2024,SYNTH_9900010_30-11-2024_Inf.xml,08be5c22079f65c198af39b0fa661818888cc451abadfd0d6634732a684bc381,2.0,SYN9900010-000251,2024-11-18,380,PURCHASE,3,00000163,SYNTH MISC 00163,synth misc 00163,163.114,KG,393.74,,0.00,300163,300,,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,,False,VALID
9900010_30-11-2024,9900010,SYNTH COMPANY 010 SRL,30-11-2024,SYNTH_9900010_30-11-2024_Inf.xml,08be5c22079f65c198af39b0fa661818888cc451abadfd0d6634732a684bc381,2.0,SYN9900010-000251,2024-11-18,380,PURCHASE,4,00000407,SYNTH OFFICE 00407,synth office 00407,345.560,KG,7.42,,11.00,311407,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900010_31-12-2025,9900010,SYNTH COMPANY 010 SRL,31-12-2025,SYNTH_9900010_31-12-2025_Inf.xml,c3bb1e170e9094cb36878b43ca5d5fb13f89ed1f630f8cf4db3fe7ea8f6d771c,2.0,SYN9900010-000252,2025-12-06,380,PURCHASE,1,00001032,SYNTH OFFICE 01032,synth office 01032,165.428,,483.33,,9.00,309032,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900010_31-12-2025,9900010,SYNTH COMPANY 010 SRL,31-12-2025,SYNTH_9900010_31-12-2025_Inf.xml,bd343032f9584ad5e705a935552bed6071c99022722becb9092a510b207e7fb8,2.0,SYN9900010-000253,2025-12-28,380,PURCHASE,1,00001121,SYNTH MAINTENANCE 01121,synth maintenance 01121,465.129,,381.29,,19.00,319121,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
