Company,Product,Normalized Product,AccountID,AccountDescription,AccountType,Count,First Seen,Last Seen
SYNTH COMPANY 039 SRL,SYNTH FUEL 00732,synth fuel 00732,605,CHELT. CU ENERGIA SI APA,Cheltuieli,1,2025-07-08,2025-07-08
SYNTH COMPANY 040 SRL,SYNTH PACKAGING 00376,synth packaging 00376,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,4,2025-07-12,2026-05-08
SYNTH COMPANY 040 SRL,SYNTH MAINTENANCE 00737,synth maintenance 00737,411,CLIENTI,Activ,4,2025-07-12,2026-01-13
SYNTH COMPANY 040 SRL,SYNTH RETAIL 00744,synth retail 00744,601,CHELT. CU MATERIILE PRIME,Cheltuieli,2,2024-09-19,2026-06-16
SYNTH COMPANY 040 SRL,SYNTH UTILITY 00846,synth utility 00846,371,MARFURI,Activ,1,2024-09-19,2024-09-19
SYNTH COMPANY 040 SRL,SYNTH UTILITY 00469,synth utility 00469,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,2,2024-09-19,2026-01-12
SYNTH COMPANY 040 SRL,SYNTH PACKAGING 00831,synth packaging 00831,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,5,2024-09-19,2026-06-01
SYNTH COMPANY 040 SRL,SYNTH SERVICE 00389,synth service 00389,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,3,2024-09-19,2026-06-24
SYNTH COMPANY 040 SRL,SYNTH RAW MATERIAL 00110,synth raw material 00110,605,CHELT. CU ENERGIA SI APA,Cheltuieli,8,2024-06-06,2026-06-16
SYNTH COMPANY 040 SRL,SYNTH MAINTENANCE 00506,synth maintenance 00506,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,3,2024-06-24,2025-03-19
SYNTH COMPANY 040 SRL,SYNTH MISC 00456,synth misc 00456,4426,TVA DEDUCTIBILA,Activ,4,2024-09-19,2025-03-19
SYNTH COMPANY 040 SRL,SYNTH MISC 00863,synth misc 00863,371,MARFURI,Activ,13,2024-06-06,2026-01-12
SYNTH COMPANY 040 SRL,SYNTH FUEL 00013,synth fuel 00013,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,6,2024-06-06,2026-05-04
SYNTH COMPANY 040 SRL,SYNTH PACKAGING 00421,synth packaging 00421,601,CHELT. CU MATERIILE PRIME,Cheltuieli,7,2024-07-03,2026-01-23
SYNTH COMPANY 040 SRL,SYNTH PACKAGING 01050,synth packaging 01050,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,10,2024-06-06,2026-01-12
SYNTH COMPANY 040 SRL,SYNTH UTILITY 00878,synth utility 00878,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2024-10-08,2024-10-08
SYNTH COMPANY 040 SRL,SYNTH MAINTENANCE 00737,synth maintenance 00737,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,1,2025-07-12,2025-07-12
SYNTH COMPANY 040 SRL,SYNTH UTILITY 00962,synth utility 00962,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,6,2024-09-22,2026-06-16
SYNTH COMPANY 040 SRL,SYNTH PACKAGING 00367,synth packaging 00367,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,2,2025-10-01,2025-10-25
SYNTH COMPANY 040 SRL,SYNTH RETAIL 00021,synth retail 00021,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,1,2025-10-01,2025-10-01
SYNTH COMPANY 040 SRL,SYNTH MAINTENANCE 00695,synth maintenance 00695,4426,TVA DEDUCTIBILA,Activ,4,2024-06-25,2026-01-12
SYNTH COMPANY 040 SRL,SYNTH MAINTENANCE 00347,synth maintenance 00347,411,CLIENTI,Activ,2,2025-05-20,2026-05-08
SYNTH COMPANY 040 SRL,SYNTH SERVICE 00055,synth service 00055,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,3,2025-05-20,2025-08-02
SYNTH COMPANY 040 SRL,SYNTH UTILITY 00671,synth utility 00671,605,CHELT. CU ENERGIA SI APA,Cheltuieli,4,2024-10-05,2026-06-16
SYNTH COMPANY 040 SRL,SYNTH FUEL 00176,synth fuel 00176,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,2,2024-07-31,2025-03-03
SYNTH COMPANY 040 SRL,SYNTH TRANSPORT 00238,synth transport 00238,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,2,2025-05-10,2025-09-10
SYNTH COMPANY 040 SRL,SYNTH MAINTENANCE 00741,synth maintenance 00741,371,MARFURI,Activ,2,2024-06-06,2025-10-25
SYNTH COMPANY 040 SRL,SYNTH RETAIL 00924,synth retail 00924,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,3,2025-02-09,2025-09-10
SYNTH COMPANY 040 SRL,SYNTH OFFICE 00289,synth office 00289,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,1,2026-01-23,2026-01-23
SYNTH COMPANY 041 SRL,SYNTH OFFICE 00290,synth office 00290,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,20,2024-06-20,2025-12-23
SYNTH COMPANY 041 SRL,SYNTH PACKAGING 00674,synth packaging 00674,371,MARFURI,Activ,6,2024-08-13,2025-08-28
SYNTH COMPANY 041 SRL,SYNTH MAINTENANCE 01121,synth maintenance 01121,601,CHELT. CU MATERIILE PRIME,Cheltuieli,7,2024-08-01,2025-12-23
SYNTH COMPANY 041 SRL,SYNTH RAW MATERIAL 00027,synth raw material 00027,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,19,2024-06-18,2026-05-20
SYNTH COMPANY 041 SRL,SYNTH RAW MATERIAL 00027,synth raw material 00027,4426,TVA DEDUCTIBILA,Activ,1,2024-11-16,2024-11-16
SYNTH COMPANY 041 SRL,SYNTH UTILITY 00455,synth utility 00455,601,CHELT. CU MATERIILE PRIME,Cheltuieli,12,2024-06-18,2025-12-23
SYNTH COMPANY 041 SRL,SYNTH FUEL 00219,synth fuel 00219,601,CHELT. CU MATERIILE PRIME,Cheltuieli,7,2025-02-07,2025-11-29
SYNTH COMPANY 041 SRL,SYNTH UTILITY 00631,synth utility 00631,601,CHELT. CU MATERIILE PRIME,Cheltuieli,3,2025-03-08,2025-12-06
SYNTH COMPANY 041 SRL,SYNTH MISC 00404,synth misc 00404,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,5,2025-08-22,2026-05-20
SYNTH COMPANY 041 SRL,SYNTH RAW MATERIAL 00915,synth raw material 00915,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,1,2025-10-22,2025-10-22
SYNTH COMPANY 041 SRL,SYNTH SERVICE 01138,synth service 01138,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,13,2024-09-03,2026-01-25
SYNTH COMPANY 041 SRL,SYNTH UTILITY 00962,synth utility 00962,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,7,2024-10-18,2026-06-17
SYNTH COMPANY 041 SRL,SYNTH RETAIL 00813,synth retail 00813,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,2,2024-09-03,2025-08-30
SYNTH COMPANY 041 SRL,SYNTH SERVICE 01138,synth service 01138,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2024-09-03,2024-09-03
SYNTH COMPANY 041 SRL,SYNTH MISC 00395,synth misc 00395,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,1,2025-06-20,2025-06-20
SYNTH COMPANY 041 SRL,SYNTH RETAIL 01160,synth retail 01160,704,VEN. DIN SERVICII PRESTATE,Pasiv,4,2024-11-13,2025-04-04
SYNTH COMPANY 041 SRL,SYNTH SERVICE 01112,synth service 01112,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,9,2024-11-13,2025-09-12
SYNTH COMPANY 041 SRL,SYNTH FUEL 00989,synth fuel 00989,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2024-09-04,2024-09-04
SYNTH COMPANY 041 SRL,SYNTH MISC 00600,synth misc 00600,605,CHELT. CU ENERGIA SI APA,Cheltuieli,5,2024-07-17,2026-06-17
SYNTH COMPANY 041 SRL,SYNTH UTILITY 00256,synth utility 00256,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,2,2025-12-23,2026-01-21
SYNTH COMPANY 041 SRL,SYNTH OFFICE 00102,synth office 00102,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,1,2025-08-30,2025-08-30
SYNTH COMPANY 041 SRL,SYNTH FUEL 00732,synth fuel 00732,605,CHELT. CU ENERGIA SI APA,Cheltuieli,2,2025-03-08,2025-08-18
SYNTH COMPANY 041 SRL,SYNTH UTILITY 00489,synth utility 00489,4427,TVA COLECTATA,Pasiv,4,2025-01-12,2025-09-12
SYNTH COMPANY 041 SRL,SYNTH TRANSPORT 00411,synth transport 00411,4427,TVA COLECTATA,Pasiv,1,2025-04-04,2025-04-04
SYNTH COMPANY 041 SRL,SYNTH OFFICE 00972,synth office 00972,411,CLIENTI,Activ,1,2025-01-12,2025-01-12
SYNTH COMPANY 041 SRL,SYNTH OFFICE 00252,synth office 00252,4426,TVA DEDUCTIBILA,Activ,1,2024-10-18,2024-10-18
SYNTH COMPANY 041 SRL,SYNTH MISC 01187,synth misc 01187,4426,TVA DEDUCTIBILA,Activ,1,2024-10-18,2024-10-18
SYNTH COMPANY 042 SRL,SYNTH OFFICE 00499,synth office 00499,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,15,2024-08-30,2026-04-02
SYNTH COMPANY 042 SRL,SYNTH UTILITY 00383,synth utility 00383,704,VEN. DIN SERVICII PRESTATE,Pasiv,22,2024-06-21,2026-04-30
SYNTH COMPANY 042 SRL,SYNTH SERVICE 00497,synth service 00497,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,11,2024-06-03,2026-02-25
SYNTH COMPANY 042 SRL,SYNTH RAW MATERIAL 00188,synth raw material 00188,704,VEN. DIN SERVICII PRESTATE,Pasiv,25,2024-06-21,2026-04-02
SYNTH COMPANY 042 SRL,SYNTH MAINTENANCE 00870,synth maintenance 00870,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,15,2024-08-22,2026-04-08
SYNTH COMPANY 042 SRL,SYNTH MISC 01104,synth misc 01104,607,CHELT. PRIVIND MARFURILE,Cheltuieli,15,2024-06-03,2025-09-09
SYNTH COMPANY 042 SRL,SYNTH MAINTENANCE 00521,synth maintenance 00521,411,CLIENTI,Activ,4,2024-08-16,2026-03-27
SYNTH COMPANY 042 SRL,SYNTH RETAIL 00720,synth retail 00720,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,4,2025-02-16,2026-04-11
SYNTH COMPANY 042 SRL,SYNTH RETAIL 00538,synth retail 00538,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,6,2024-07-26,2026-04-11
SYNTH COMPANY 042 SRL,SYNTH TRANSPORT 00230,synth transport 00230,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,2,2024-06-03,2025-09-26
SYNTH COMPANY 042 SRL,SYNTH MAINTENANCE 01121,synth maintenance 01121,607,CHELT. PRIVIND MARFURILE,Cheltuieli,18,2024-06-03,2026-06-07
SYNTH COMPANY 042 SRL,SYNTH FUEL 00277,synth fuel 00277,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,4,2024-06-24,2026-04-03
SYNTH COMPANY 042 SRL,SYNTH UTILITY 00749,synth utility 00749,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,12,2024-07-08,2026-02-02
SYNTH COMPANY 042 SRL,SYNTH TRANSPORT 01149,synth transport 01149,371,MARFURI,Activ,4,2024-08-22,2026-02-02
SYNTH COMPANY 042 SRL,SYNTH RAW MATERIAL 00513,synth raw material 00513,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,4,2024-06-21,2026-02-02
SYNTH COMPANY 042 SRL,SYNTH RETAIL 01030,synth retail 01030,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,12,2024-07-08,2026-04-08
SYNTH COMPANY 042 SRL,SYNTH MAINTENANCE 01154,synth maintenance 01154,371,MARFURI,Activ,10,2024-06-30,2026-03-12
SYNTH COMPANY 042 SRL,SYNTH MISC 00681,synth misc 00681,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,7,2024-07-07,2026-05-28
SYNTH COMPANY 042 SRL,SYNTH RAW MATERIAL 00245,synth raw material 00245,4426,TVA DEDUCTIBILA,Activ,4,2024-07-12,2025-09-09
SYNTH COMPANY 042 SRL,SYNTH MISC 00584,synth misc 00584,605,CHELT. CU ENERGIA SI APA,Cheltuieli,8,2024-07-08,2025-07-01
SYNTH COMPANY 042 SRL,SYNTH UTILITY 00553,synth utility 00553,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,2,2025-05-14,2025-12-27
SYNTH COMPANY 042 SRL,SYNTH SERVICE 00034,synth service 00034,371,MARFURI,Activ,1,2024-08-22,2024-08-22
SYNTH COMPANY 042 SRL,SYNTH OFFICE 00673,synth office 00673,4426,TVA DEDUCTIBILA,Activ,1,2024-07-08,2024-07-08
SYNTH COMPANY 042 SRL,SYNTH MAINTENANCE 01121,synth maintenance 01121,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2024-07-08,2024-07-08
SYNTH COMPANY 043 SRL,SYNTH MISC 00393,synth misc 00393,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,6,2024-06-07,2025-05-15
SYNTH COMPANY 043 SRL,SYNTH OFFICE 00073,synth office 00073,605,CHELT. CU ENERGIA SI APA,Cheltuieli,25,2024-06-07,2025-11-05
SYNTH COMPANY 043 SRL,SYNTH RAW MATERIAL 00446,synth raw material 00446,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,7,2024-08-14,2025-12-06
SYNTH COMPANY 043 SRL,SYNTH RETAIL 00012,synth retail 00012,601,CHELT. CU MATERIILE PRIME,Cheltuieli,2,2025-06-28,2025-08-08
SYNTH COMPANY 043 SRL,SYNTH RAW MATERIAL 00216,synth raw material 00216,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,7,2024-06-29,2025-12-06
SYNTH COMPANY 043 SRL,SYNTH OFFICE 00532,synth office 00532,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,2,2024-09-17,2025-06-28
SYNTH COMPANY 043 SRL,SYNTH FUEL 00240,synth fuel 00240,601,CHELT. CU MATERIILE PRIME,Cheltuieli,2,2025-05-15,2025-06-28
SYNTH COMPANY 043 SRL,SYNTH TRANSPORT 00901,synth transport 00901,601,CHELT. CU MATERIILE PRIME,Cheltuieli,14,2024-08-14,2025-12-17
SYNTH COMPANY 043 SRL,SYNTH PACKAGING 00976,synth packaging 00976,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2024-09-17,2024-09-17
SYNTH COMPANY 043 SRL,SYNTH OFFICE 00066,synth office 00066,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,2,2024-10-28,2024-10-28
SYNTH COMPANY 043 SRL,SYNTH MISC 00393,synth misc 00393,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2024-10-28,2024-10-28
SYNTH COMPANY 043 SRL,SYNTH MISC 00941,synth misc 00941,411,CLIENTI,Activ,8,2024-06-30,2025-10-08
SYNTH COMPANY 043 SRL,SYNTH RETAIL 01130,synth retail 01130,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,12,2024-06-30,2026-06-01
SYNTH COMPANY 043 SRL,SYNTH PACKAGING 00040,synth packaging 00040,4427,TVA COLECTATA,Pasiv,17,2024-07-16,2026-06-01
SYNTH COMPANY 043 SRL,SYNTH SERVICE 00055,synth service 00055,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,7,2024-06-30,2026-06-01
SYNTH COMPANY 043 SRL,SYNTH TRANSPORT 00097,synth transport 00097,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,3,2024-08-14,2025-08-08
SYNTH COMPANY 043 SRL,SYNTH OFFICE 00581,synth office 00581,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,3,2025-02-14,2025-08-08
SYNTH COMPANY 043 SRL,SYNTH RAW MATERIAL 01001,synth raw material 01001,607,CHELT. PRIVIND MARFURILE,Cheltuieli,2,2024-08-14,2025-08-08
SYNTH COMPANY 043 SRL,SYNTH UTILITY 01036,synth utility 01036,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,5,2024-06-21,2025-12-17
SYNTH COMPANY 043 SRL,SYNTH MAINTENANCE 00550,synth maintenance 00550,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,2,2025-07-11,2025-07-23
SYNTH COMPANY 043 SRL,SYNTH FUEL 00985,synth fuel 00985,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,1,2024-08-31,2024-08-31
SYNTH COMPANY 043 SRL,SYNTH OFFICE 00929,synth office 00929,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,1,2024-08-31,2024-08-31
SYNTH COMPANY 043 SRL,SYNTH RETAIL 00322,synth retail 00322,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,1,2024-08-14,2024-08-14
SYNTH COMPANY 043 SRL,SYNTH SERVICE 00388,synth service 00388,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,2,2025-01-08,2026-06-16
SYNTH COMPANY 043 SRL,SYNTH TRANSPORT 01170,synth transport 01170,605,CHELT. CU ENERGIA SI APA,Cheltuieli,1,2025-01-08,2025-01-08
SYNTH COMPANY 044 SRL,SYNTH PACKAGING 00258,synth packaging 00258,4426,TVA DEDUCTIBILA,Activ,5,2024-11-25,2026-02-22
SYNTH COMPANY 044 SRL,SYNTH OFFICE 01155,synth office 01155,601,CHELT. CU MATERIILE PRIME,Cheltuieli,19,2024-07-28,2026-07-01
SYNTH COMPANY 044 SRL,SYNTH PACKAGING 00711,synth packaging 00711,704,VEN. DIN SERVICII PRESTATE,Pasiv,23,2025-02-01,2026-04-21
SYNTH COMPANY 044 SRL,SYNTH TRANSPORT 00059,synth transport 00059,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,5,2025-02-20,2026-04-21
SYNTH COMPANY 044 SRL,SYNTH OFFICE 01058,synth office 01058,605,CHELT. CU ENERGIA SI APA,Cheltuieli,5,2024-07-06,2026-07-01
SYNTH COMPANY 044 SRL,SYNTH UTILITY 00563,synth utility 00563,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,20,2024-07-06,2026-02-22
SYNTH COMPANY 044 SRL,SYNTH RETAIL 00611,synth retail 00611,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,5,2024-11-25,2026-05-16
SYNTH COMPANY 044 SRL,SYNTH UTILITY 01177,synth utility 01177,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,19,2024-07-06,2026-07-01
SYNTH COMPANY 044 SRL,SYNTH SERVICE 00418,synth service 00418,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,6,2024-07-06,2026-05-16
SYNTH COMPANY 044 SRL,SYNTH RETAIL 00620,synth retail 00620,635,"CHELT. CU ALTE IMPOZITE, TAXE",Cheltuieli,1,2024-08-13,2024-08-13
SYNTH COMPANY 044 SRL,SYNTH MISC 00179,synth misc 00179,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,6,2025-02-20,2026-02-21
SYNTH COMPANY 044 SRL,SYNTH PACKAGING 00518,synth packaging 00518,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,10,2025-02-01,2026-04-21
SYNTH COMPANY 044 SRL,SYNTH UTILITY 00166,synth utility 00166,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,23,2024-07-06,2026-07-01
SYNTH COMPANY 044 SRL,SYNTH MAINTENANCE 00049,synth maintenance 00049,607,CHELT. PRIVIND MARFURILE,Cheltuieli,4,2024-12-24,2026-03-22
SYNTH COMPANY 044 SRL,SYNTH TRANSPORT 00059,synth transport 00059,4427,TVA COLECTATA,Pasiv,1,2025-05-21,2025-05-21
SYNTH COMPANY 044 SRL,SYNTH TRANSPORT 00059,synth transport 00059,411,CLIENTI,Activ,1,2025-11-16,2025-11-16
SYNTH COMPANY 045 SRL,SYNTH MISC 00693,synth misc 00693,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,1,2025-02-27,2025-02-27
SYNTH COMPANY 045 SRL,SYNTH UTILITY 00120,synth utility 00120,401,FURNIZORI,Pasiv,1,2025-02-27,2025-02-27
SYNTH COMPANY 045 SRL,SYNTH FUEL 00634,synth fuel 00634,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2024-07-18,2024-07-18
SYNTH COMPANY 045 SRL,SYNTH FUEL 00897,synth fuel 00897,371,MARFURI,Activ,1,2024-07-18,2024-07-18
SYNTH COMPANY 045 SRL,SYNTH RAW MATERIAL 00582,synth raw material 00582,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,2,2025-01-28,2026-01-28
SYNTH COMPANY 045 SRL,SYNTH UTILITY 00749,synth utility 00749,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2026-01-28,2026-01-28
SYNTH COMPANY 045 SRL,SYNTH PACKAGING 00554,synth packaging 00554,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,1,2026-01-28,2026-01-28
SYNTH COMPANY 045 SRL,SYNTH RETAIL 01030,synth retail 01030,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,1,2024-08-22,2024-08-22
SYNTH COMPANY 045 SRL,SYNTH RAW MATERIAL 00463,synth raw material 00463,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,1,2024-08-22,2024-08-22
SYNTH COMPANY 045 SRL,SYNTH SERVICE 00949,synth service 00949,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2024-08-22,2024-08-22
SYNTH COMPANY 045 SRL,SYNTH TRANSPORT 00152,synth transport 00152,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,1,2025-10-06,2025-10-06
SYNTH COMPANY 045 SRL,SYNTH RAW MATERIAL 00988,synth raw material 00988,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,1,2024-09-11,2024-09-11
SYNTH COMPANY 045 SRL,SYNTH OFFICE 01043,synth office 01043,622,CHELT. CU COMISIOANELE SI ONORARIILE,Cheltuieli,1,2024-09-11,2024-09-11
SYNTH COMPANY 046 SRL,SYNTH MISC 00236,synth misc 00236,411,CLIENTI,Activ,9,2024-10-13,2026-06-10
SYNTH COMPANY 046 SRL,SYNTH RAW MATERIAL 01015,synth raw material 01015,704,VEN. DIN SERVICII PRESTATE,Pasiv,16,2024-07-19,2026-05-31
SYNTH COMPANY 046 SRL,SYNTH RAW MATERIAL 00903,synth raw material 00903,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,2,2026-05-28,2026-06-28
SYNTH COMPANY 046 SRL,SYNTH PACKAGING 00887,synth packaging 00887,6022,CHELT. PRIVIND COMBUSTIBILUL,Cheltuieli,2,2024-07-12,2026-01-30
SYNTH COMPANY 046 SRL,SYNTH UTILITY 00551,synth utility 00551,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,4,2024-06-27,2025-05-21
SYNTH COMPANY 046 SRL,SYNTH RAW MATERIAL 00403,synth raw material 00403,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,4,2024-07-11,2025-11-10
SYNTH COMPANY 046 SRL,SYNTH RAW MATERIAL 00216,synth raw material 00216,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,8,2024-07-11,2025-11-08
SYNTH COMPANY 046 SRL,SYNTH MISC 00113,synth misc 00113,371,MARFURI,Activ,5,2024-07-12,2026-03-14
SYNTH COMPANY 046 SRL,SYNTH OFFICE 00121,synth office 00121,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2025-05-21,2025-05-21
SYNTH COMPANY 046 SRL,SYNTH OFFICE 00184,synth office 00184,401,FURNIZORI,Pasiv,2,2024-07-11,2024-07-11
SYNTH COMPANY 046 SRL,SYNTH FUEL 01183,synth fuel 01183,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,3,2024-07-11,2025-08-11
SYNTH COMPANY 046 SRL,SYNTH FUEL 00402,synth fuel 00402,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,1,2025-12-27,2025-12-27
SYNTH COMPANY 046 SRL,SYNTH RAW MATERIAL 00827,synth raw material 00827,607,CHELT. PRIVIND MARFURILE,Cheltuieli,1,2024-07-12,2024-07-12
SYNTH COMPANY 046 SRL,SYNTH FUEL 00047,synth fuel 00047,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,6,2024-11-09,2026-01-05
SYNTH COMPANY 046 SRL,SYNTH MISC 00088,synth misc 00088,605,CHELT. CU ENERGIA SI APA,Cheltuieli,1,2025-08-11,2025-08-11
SYNTH COMPANY 046 SRL,SYNTH PACKAGING 00554,synth packaging 00554,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,3,2025-07-05,2025-12-21
SYNTH COMPANY 046 SRL,SYNTH SERVICE 00454,synth service 00454,4427,TVA COLECTATA,Pasiv,1,2025-07-07,2025-07-07
SYNTH COMPANY 046 SRL,SYNTH OFFICE 00156,synth office 00156,601,CHELT. CU MATERIILE PRIME,Cheltuieli,1,2024-11-09,2024-11-09
SYNTH COMPANY 046 SRL,SYNTH RETAIL 00078,synth retail 00078,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,3,2024-11-09,2025-11-10
SYNTH COMPANY 046 SRL,SYNTH MAINTENANCE 00158,synth maintenance 00158,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,1,2026-01-05,2026-01-05
SYNTH COMPANY 046 SRL,SYNTH FUEL 00756,synth fuel 00756,401,FURNIZORI,Pasiv,1,2026-01-05,2026-01-05
SYNTH COMPANY 046 SRL,SYNTH MAINTENANCE 01159,synth maintenance 01159,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",Cheltuieli,1,2025-12-21,2025-12-21
SYNTH COMPANY 047 SRL,SYNTH SERVICE 00101,synth service 00101,607,CHELT. PRIVIND MARFURILE,Cheltuieli,19,2024-08-04,2026-05-12
SYNTH COMPANY 047 SRL,SYNTH RETAIL 00526,synth retail 00526,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,12,2024-12-09,2026-04-01
SYNTH COMPANY 047 SRL,SYNTH RAW MATERIAL 00969,synth raw material 00969,605,CHELT. CU ENERGIA SI APA,Cheltuieli,1,2024-12-09,2024-12-09
SYNTH COMPANY 047 SRL,SYNTH PACKAGING 01047,synth packaging 01047,605,CHELT. CU ENERGIA SI APA,Cheltuieli,3,2024-10-05,2025-10-29
SYNTH COMPANY 047 SRL,SYNTH SERVICE 00101,synth service 00101,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,4,2025-01-22,2026-04-01
SYNTH COMPANY 047 SRL,SYNTH UTILITY 00551,synth utility 00551,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,Cheltuieli,4,2025-05-04,2026-05-12
SYNTH COMPANY 047 SRL,SYNTH RETAIL 00164,synth retail 00164,704,VEN. DIN SERVICII PRESTATE,Pasiv,14,2024-08-21,2026-06-10
SYNTH COMPANY 047 SRL,SYNTH MAINTENANCE 01121,synth maintenance 01121,601,CHELT. CU MATERIILE PRIME,Cheltuieli,3,2024-10-04,2026-02-21
SYNTH COMPANY 047 SRL,SYNTH SERVICE 00101,synth service 00101,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,5,2025-07-06,2026-03-26
