cui,company_name,product,direction,account_id,account_description,tax_code,ads,evidence_count
9900051,SYNTH COMPANY 051 SRL,synth packaging 00554,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,321554,1.0000,2
9900051,SYNTH COMPANY 051 SRL,synth packaging 01063,PURCHASE,401,FURNIZORI,309063,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth maintenance 00257,SALE,701,VEN. DIN VANZAREA PROD. FINITE,311257,1.0000,6
9900051,SYNTH COMPANY 051 SRL,synth office 01029,PURCHASE,601,CHELT. CU MATERIILE PRIME,300029,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth service 00497,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321497,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth fuel 00544,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,300544,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth packaging 00442,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,311442,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth office 00718,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,309718,1.0000,1
9900051,SYNTH COMPANY 051 SRL,synth fuel 00203,PURCHASE,607,CHELT. PRIVIND MARFURILE,305203,1.0000,1
9900052,SYNTH COMPANY 052 SRL,synth utility 01120,PURCHASE,607,CHELT. PRIVIND MARFURILE,321120,1.0000,1
9900052,SYNTH COMPANY 052 SRL,synth utility 00709,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,311709,1.0000,1
9900052,SYNTH COMPANY 052 SRL,synth misc 00393,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",305393,1.0000,2
9900052,SYNTH COMPANY 052 SRL,synth raw material 00110,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,321110,1.0000,1
9900052,SYNTH COMPANY 052 SRL,synth packaging 00324,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,305324,1.0000,1
9900052,SYNTH COMPANY 052 SRL,synth utility 00962,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,309962,1.0000,1
9900052,SYNTH COMPANY 052 SRL,synth service 00101,PURCHASE,607,CHELT. PRIVIND MARFURILE,309101,0.4615,13
9900052,SYNTH COMPANY 052 SRL,synth maintenance 00576,PURCHASE,605,CHELT. CU ENERGIA SI APA,319576,1.0000,2
9900052,SYNTH COMPANY 052 SRL,synth retail 00626,PURCHASE,607,CHELT. PRIVIND MARFURILE,305626,1.0000,4
9900052,SYNTH COMPANY 052 SRL,synth fuel 00375,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,305375,1.0000,1
9900052,SYNTH COMPANY 052 SRL,synth fuel 01108,PURCHASE,605,CHELT. CU ENERGIA SI APA,305108,1.0000,2
9900052,SYNTH COMPANY 052 SRL,synth service 00836,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,321836,1.0000,1
9900052,SYNTH COMPANY 052 SRL,synth fuel 00738,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",305738,1.0000,1
9900052,SYNTH COMPANY 052 SRL,synth raw material 00935,SALE,4427,TVA COLECTATA,311935,1.0000,1
9900053,SYNTH COMPANY 053 SRL,synth retail 00466,PURCHASE,401,FURNIZORI,300466,1.0000,2
9900053,SYNTH COMPANY 053 SRL,synth fuel 00738,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",305738,1.0000,6
9900053,SYNTH COMPANY 053 SRL,synth retail 00917,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,300917,0.6000,10
9900053,SYNTH COMPANY 053 SRL,synth fuel 00415,SALE,704,VEN. DIN SERVICII PRESTATE,300415,1.0000,4
9900053,SYNTH COMPANY 053 SRL,synth retail 00081,SALE,704,VEN. DIN SERVICII PRESTATE,300081,1.0000,1
9900053,SYNTH COMPANY 053 SRL,synth fuel 00908,SALE,4427,TVA COLECTATA,321908,1.0000,4
9900053,SYNTH COMPANY 053 SRL,synth maintenance 00662,SALE,411,CLIENTI,305662,1.0000,1
9900053,SYNTH COMPANY 053 SRL,synth retail 00250,PURCHASE,601,CHELT. CU MATERIILE PRIME,319250,1.0000,3
9900053,SYNTH COMPANY 053 SRL,synth office 00499,SALE,704,VEN. DIN SERVICII PRESTATE,311499,1.0000,2
9900053,SYNTH COMPANY 053 SRL,synth transport 00095,SALE,701,VEN. DIN VANZAREA PROD. FINITE,300095,1.0000,4
9900053,SYNTH COMPANY 053 SRL,synth misc 00404,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,311404,1.0000,5
9900053,SYNTH COMPANY 053 SRL,synth retail 00213,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,311213,1.0000,3
9900053,SYNTH COMPANY 053 SRL,synth office 00067,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",300067,1.0000,2
9900053,SYNTH COMPANY 053 SRL,synth retail 00200,PURCHASE,371,MARFURI,311200,1.0000,1
9900053,SYNTH COMPANY 053 SRL,synth maintenance 00578,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311578,1.0000,1
9900054,SYNTH COMPANY 054 SRL,synth retail 01176,SALE,4427,TVA COLECTATA,309176,1.0000,4
9900054,SYNTH COMPANY 054 SRL,synth raw material 00216,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300216,1.0000,6
9900054,SYNTH COMPANY 054 SRL,synth service 00452,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,311452,1.0000,2
9900054,SYNTH COMPANY 054 SRL,synth service 00998,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",319998,1.0000,1
9900054,SYNTH COMPANY 054 SRL,synth transport 00967,PURCHASE,601,CHELT. CU MATERIILE PRIME,321967,1.0000,2
9900054,SYNTH COMPANY 054 SRL,synth fuel 00249,PURCHASE,605,CHELT. CU ENERGIA SI APA,305249,1.0000,1
9900054,SYNTH COMPANY 054 SRL,synth retail 00683,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",309683,0.5000,2
9900054,SYNTH COMPANY 054 SRL,synth transport 01094,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319094,1.0000,3
9900054,SYNTH COMPANY 054 SRL,synth fuel 00968,PURCHASE,401,FURNIZORI,300968,1.0000,1
9900054,SYNTH COMPANY 054 SRL,synth utility 01098,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,319098,1.0000,1
9900054,SYNTH COMPANY 054 SRL,synth maintenance 00983,SALE,4427,TVA COLECTATA,305983,1.0000,1
9900054,SYNTH COMPANY 054 SRL,synth fuel 00270,SALE,707,VEN. DIN VANZAREA MARFURILOR,309270,1.0000,1
9900054,SYNTH COMPANY 054 SRL,synth misc 00953,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319953,1.0000,1
9900055,SYNTH COMPANY 055 SRL,synth packaging 01025,SALE,4427,TVA COLECTATA,319025,1.0000,6
9900055,SYNTH COMPANY 055 SRL,synth office 00026,SALE,707,VEN. DIN VANZAREA MARFURILOR,300026,1.0000,5
9900055,SYNTH COMPANY 055 SRL,synth office 00779,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",309779,1.0000,2
9900055,SYNTH COMPANY 055 SRL,synth office 00073,PURCHASE,371,MARFURI,305073,1.0000,10
9900055,SYNTH COMPANY 055 SRL,synth service 00101,PURCHASE,607,CHELT. PRIVIND MARFURILE,309101,0.6471,17
9900055,SYNTH COMPANY 055 SRL,synth retail 00979,PURCHASE,601,CHELT. CU MATERIILE PRIME,305979,1.0000,6
9900055,SYNTH COMPANY 055 SRL,synth raw material 00436,SALE,704,VEN. DIN SERVICII PRESTATE,305436,1.0000,2
9900055,SYNTH COMPANY 055 SRL,synth maintenance 00866,SALE,701,VEN. DIN VANZAREA PROD. FINITE,309866,1.0000,2
9900055,SYNTH COMPANY 055 SRL,synth retail 00890,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,305890,1.0000,1
9900055,SYNTH COMPANY 055 SRL,synth utility 01037,SALE,704,VEN. DIN SERVICII PRESTATE,311037,1.0000,1
9900055,SYNTH COMPANY 055 SRL,synth fuel 00261,SALE,4427,TVA COLECTATA,311261,1.0000,3
9900056,SYNTH COMPANY 056 SRL,synth maintenance 00951,PURCHASE,601,CHELT. CU MATERIILE PRIME,300951,1.0000,1
9900056,SYNTH COMPANY 056 SRL,synth office 00073,PURCHASE,371,MARFURI,305073,1.0000,18
9900056,SYNTH COMPANY 056 SRL,synth raw material 00463,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,300463,1.0000,1
9900056,SYNTH COMPANY 056 SRL,synth office 00604,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321604,1.0000,2
9900056,SYNTH COMPANY 056 SRL,synth fuel 00047,PURCHASE,601,CHELT. CU MATERIILE PRIME,305047,1.0000,2
9900056,SYNTH COMPANY 056 SRL,synth maintenance 00151,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,300151,1.0000,4
9900056,SYNTH COMPANY 056 SRL,synth transport 00443,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",311443,1.0000,3
9900056,SYNTH COMPANY 056 SRL,synth misc 00572,PURCHASE,601,CHELT. CU MATERIILE PRIME,319572,1.0000,10
9900056,SYNTH COMPANY 056 SRL,synth retail 00611,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319611,1.0000,1
9900056,SYNTH COMPANY 056 SRL,synth misc 00780,SALE,411,CLIENTI,311780,1.0000,13
9900056,SYNTH COMPANY 056 SRL,synth packaging 00309,SALE,411,CLIENTI,300309,1.0000,3
9900056,SYNTH COMPANY 056 SRL,synth utility 00669,SALE,707,VEN. DIN VANZAREA MARFURILOR,311669,1.0000,7
9900056,SYNTH COMPANY 056 SRL,synth maintenance 01163,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,319163,1.0000,3
9900056,SYNTH COMPANY 056 SRL,synth transport 00485,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300485,1.0000,1
9900056,SYNTH COMPANY 056 SRL,synth raw material 00910,PURCHASE,605,CHELT. CU ENERGIA SI APA,321910,1.0000,2
9900056,SYNTH COMPANY 056 SRL,synth service 00312,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",300312,1.0000,2
9900056,SYNTH COMPANY 056 SRL,synth maintenance 01159,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",321159,1.0000,1
9900056,SYNTH COMPANY 056 SRL,synth misc 00765,PURCHASE,401,FURNIZORI,319765,1.0000,1
9900056,SYNTH COMPANY 056 SRL,synth misc 00993,SALE,4427,TVA COLECTATA,300993,1.0000,3
9900057,SYNTH COMPANY 057 SRL,synth fuel 00716,PURCHASE,601,CHELT. CU MATERIILE PRIME,321716,1.0000,19
9900057,SYNTH COMPANY 057 SRL,synth office 01029,PURCHASE,601,CHELT. CU MATERIILE PRIME,300029,1.0000,1
9900057,SYNTH COMPANY 057 SRL,synth retail 00744,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,319744,1.0000,6
9900057,SYNTH COMPANY 057 SRL,synth office 00127,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",321127,1.0000,5
9900057,SYNTH COMPANY 057 SRL,synth misc 00264,PURCHASE,4426,TVA DEDUCTIBILA,300264,1.0000,5
9900057,SYNTH COMPANY 057 SRL,synth retail 00331,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,321331,1.0000,3
9900057,SYNTH COMPANY 057 SRL,synth packaging 00468,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,319468,1.0000,5
9900057,SYNTH COMPANY 057 SRL,synth retail 00021,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311021,1.0000,1
9900057,SYNTH COMPANY 057 SRL,synth utility 00914,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",311914,1.0000,2
9900057,SYNTH COMPANY 057 SRL,synth retail 00070,PURCHASE,401,FURNIZORI,321070,1.0000,6
9900057,SYNTH COMPANY 057 SRL,synth office 00894,SALE,4427,TVA COLECTATA,311894,1.0000,5
9900057,SYNTH COMPANY 057 SRL,synth transport 00297,SALE,707,VEN. DIN VANZAREA MARFURILOR,305297,1.0000,2
9900057,SYNTH COMPANY 057 SRL,synth misc 00953,SALE,707,VEN. DIN VANZAREA MARFURILOR,319953,1.0000,1
9900057,SYNTH COMPANY 057 SRL,synth office 00320,PURCHASE,601,CHELT. CU MATERIILE PRIME,309320,1.0000,8
9900057,SYNTH COMPANY 057 SRL,synth utility 00469,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,321469,1.0000,1
9900057,SYNTH COMPANY 057 SRL,synth raw material 01089,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,305089,1.0000,2
9900057,SYNTH COMPANY 057 SRL,synth fuel 00566,SALE,707,VEN. DIN VANZAREA MARFURILOR,311566,1.0000,3
9900057,SYNTH COMPANY 057 SRL,synth raw material 01007,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300007,1.0000,2
9900057,SYNTH COMPANY 057 SRL,synth maintenance 01110,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",309110,1.0000,2
9900057,SYNTH COMPANY 057 SRL,synth utility 00580,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,305580,1.0000,1
9900057,SYNTH COMPANY 057 SRL,synth office 00996,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305996,1.0000,2
9900057,SYNTH COMPANY 057 SRL,synth packaging 01145,SALE,704,VEN. DIN SERVICII PRESTATE,311145,1.0000,1
9900058,SYNTH COMPANY 058 SRL,synth maintenance 00257,SALE,701,VEN. DIN VANZAREA PROD. FINITE,311257,1.0000,40
9900058,SYNTH COMPANY 058 SRL,synth retail 00874,SALE,704,VEN. DIN SERVICII PRESTATE,309874,1.0000,5
9900058,SYNTH COMPANY 058 SRL,synth packaging 00858,SALE,4427,TVA COLECTATA,319858,1.0000,12
9900058,SYNTH COMPANY 058 SRL,synth fuel 00382,SALE,701,VEN. DIN VANZAREA PROD. FINITE,300382,1.0000,3
9900058,SYNTH COMPANY 058 SRL,synth office 00050,SALE,704,VEN. DIN SERVICII PRESTATE,321050,1.0000,3
9900058,SYNTH COMPANY 058 SRL,synth office 01091,PURCHASE,605,CHELT. CU ENERGIA SI APA,309091,1.0000,40
9900058,SYNTH COMPANY 058 SRL,synth raw material 00351,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,309351,1.0000,6
9900058,SYNTH COMPANY 058 SRL,synth packaging 00421,PURCHASE,401,FURNIZORI,309421,1.0000,9
9900058,SYNTH COMPANY 058 SRL,synth misc 00876,PURCHASE,607,CHELT. PRIVIND MARFURILE,321876,1.0000,9
9900058,SYNTH COMPANY 058 SRL,synth retail 00630,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,311630,1.0000,10
9900058,SYNTH COMPANY 058 SRL,synth misc 00311,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319311,1.0000,9
9900058,SYNTH COMPANY 058 SRL,synth misc 00700,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,321700,1.0000,7
9900058,SYNTH COMPANY 058 SRL,synth service 00768,PURCHASE,401,FURNIZORI,311768,1.0000,8
9900058,SYNTH COMPANY 058 SRL,synth packaging 00335,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,305335,1.0000,4
9900058,SYNTH COMPANY 058 SRL,synth misc 00208,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,319208,1.0000,10
9900058,SYNTH COMPANY 058 SRL,synth retail 00735,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,319735,1.0000,5
9900058,SYNTH COMPANY 058 SRL,synth utility 00036,PURCHASE,601,CHELT. CU MATERIILE PRIME,319036,1.0000,2
9900058,SYNTH COMPANY 058 SRL,synth service 00239,SALE,707,VEN. DIN VANZAREA MARFURILOR,319239,1.0000,3
9900058,SYNTH COMPANY 058 SRL,synth maintenance 00115,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",309115,1.0000,2
9900058,SYNTH COMPANY 058 SRL,synth utility 00846,PURCHASE,371,MARFURI,321846,1.0000,1
9900058,SYNTH COMPANY 058 SRL,synth fuel 00273,SALE,4427,TVA COLECTATA,305273,1.0000,2
9900058,SYNTH COMPANY 058 SRL,synth packaging 00243,PURCHASE,601,CHELT. CU MATERIILE PRIME,305243,1.0000,4
9900058,SYNTH COMPANY 058 SRL,synth service 00987,PURCHASE,371,MARFURI,319987,1.0000,1
9900058,SYNTH COMPANY 058 SRL,synth utility 00340,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",300340,1.0000,2
9900058,SYNTH COMPANY 058 SRL,synth packaging 00196,PURCHASE,401,FURNIZORI,311196,1.0000,2
9900058,SYNTH COMPANY 058 SRL,synth utility 00801,PURCHASE,601,CHELT. CU MATERIILE PRIME,305801,1.0000,1
9900059,SYNTH COMPANY 059 SRL,synth transport 00627,SALE,704,VEN. DIN SERVICII PRESTATE,321627,1.0000,1
9900059,SYNTH COMPANY 059 SRL,synth packaging 00636,SALE,701,VEN. DIN VANZAREA PROD. FINITE,309636,1.0000,3
9900059,SYNTH COMPANY 059 SRL,synth utility 00275,SALE,411,CLIENTI,309275,1.0000,1
9900059,SYNTH COMPANY 059 SRL,synth raw material 00216,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300216,1.0000,1
9900059,SYNTH COMPANY 059 SRL,synth retail 00647,PURCHASE,4426,TVA DEDUCTIBILA,319647,1.0000,2
9900059,SYNTH COMPANY 059 SRL,synth raw material 01039,SALE,701,VEN. DIN VANZAREA PROD. FINITE,311039,1.0000,1
9900060,SYNTH COMPANY 060 SRL,synth maintenance 00205,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300205,1.0000,2
9900060,SYNTH COMPANY 060 SRL,synth fuel 00667,PURCHASE,371,MARFURI,319667,1.0000,1
9900060,SYNTH COMPANY 060 SRL,synth raw material 00984,PURCHASE,605,CHELT. CU ENERGIA SI APA,300984,1.0000,1
9900060,SYNTH COMPANY 060 SRL,synth misc 00393,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",300393,1.0000,2
9900060,SYNTH COMPANY 060 SRL,synth utility 00943,PURCHASE,4426,TVA DEDUCTIBILA,321943,1.0000,2
